"sample_name","full_path","organization_code","legacy_batch_code","visibility"
"SH238x33","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x33","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x30","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x30","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x73","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x73","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x40","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x40","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x87","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x87","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x21","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x21","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x76","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x76","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x61","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x61","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x78","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x78","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x25","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x25","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x20","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x20","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x77","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x77","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x70","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x70","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x45","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x45","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x23","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x23","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x66","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x66","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x85","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x85","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x29","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x29","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x42","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x42","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x65","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x65","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x82","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x82","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x58","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x58","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x10","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x10","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x39","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x39","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x05","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x05","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x18","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x18","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x35","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x35","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x17","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x17","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x11","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x11","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x68","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x68","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x60","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x60","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x59","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x59","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x94","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x94","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x34","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x34","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x12","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x12","copenhagen","230113_NB501792_AHC235AFX5","public"
"SH238x44","/data/datasets/dna_seq/DNA_Seq_v2/copenhagen/230113_NB501792_AHC235AFX5/SH238x44","copenhagen","230113_NB501792_AHC235AFX5","public"
